175	2010-10-19T15:55:19Z	59.332516111	18.055238552	2021624
175	2010-10-19T15:54:13Z	59.3320238309	18.0557191372	79394
175	2010-10-19T15:31:32Z	59.3334630348	18.0339503288	79396
175	2010-10-19T10:49:59Z	59.3413311679	18.065857361	193206
175	2010-10-19T10:48:46Z	59.341025597	18.064135757	3760522
175	2010-10-18T08:15:00Z	59.3369759686	18.0562663078	1511891
175	2010-10-16T21:18:02Z	59.3350116158	18.0611693859	91980
175	2010-10-16T18:39:24Z	59.3343166783	18.0627036095	73362
175	2010-10-15T19:12:35Z	59.3242971667	18.0758291	92902
175	2010-10-15T14:02:33Z	59.33415332	18.068762547	5522562
175	2010-10-15T11:25:37Z	59.3387158854	18.0503547192	567496
175	2010-10-15T08:51:36Z	59.3309348109	18.0592489243	74453
175	2010-10-14T17:13:17Z	59.33377313	18.07516211	3924849
175	2010-10-14T14:58:02Z	59.3339336358	18.0752134323	49858
175	2010-10-14T12:55:46Z	59.3387158854	18.0503547192	567496
175	2010-10-14T12:22:21Z	59.3395953167	18.0477025833	76377
175	2010-10-14T11:57:19Z	59.3309348109	18.0592489243	74453
175	2010-10-13T16:43:37Z	59.336669559	18.0582511425	81558
175	2010-10-13T12:00:39Z	59.331033631	18.056380979	2969379
175	2010-10-13T11:49:42Z	59.3320238309	18.0557191372	79394
175	2010-10-13T09:59:23Z	59.335225019	18.0699455738	159311
175	2010-10-13T09:51:33Z	59.33948242	18.06052631	3815686
175	2010-10-12T16:53:21Z	59.3339336358	18.0752134323	49858
175	2010-10-12T15:14:30Z	59.3355259699	18.0511379242	582195
175	2010-10-11T15:05:50Z	59.3358359	18.0523312667	111311
175	2010-10-11T15:04:37Z	59.3353262482	18.0512881279	385825
175	2010-10-11T12:44:47Z	59.3353399278	18.0621886253	91033
175	2010-10-10T12:48:26Z	59.3415184167	18.0374004	81505
175	2010-10-07T14:53:53Z	59.3448431846	18.0593454838	92996
175	2010-10-07T13:15:56Z	59.336700578	18.071710642	5076667
175	2010-10-07T12:47:28Z	59.334911382	18.053939764	5076162
175	2010-10-06T19:13:03Z	59.3343166783	18.0627036095	73362
175	2010-10-06T13:21:28Z	59.3395953167	18.0477025833	76377
175	2010-10-06T13:19:14Z	59.3387158854	18.0503547192	567496
175	2010-10-06T13:05:39Z	59.3309348109	18.0592489243	74453
175	2010-10-06T08:40:52Z	59.3309348109	18.0592489243	74453
175	2010-10-06T07:28:10Z	59.334748964	18.0748486519	800381
175	2010-10-05T17:06:32Z	59.3359236333	18.0530344667	149997
175	2010-10-03T17:07:28Z	59.3366586157	18.054817915	189239
175	2010-10-02T16:28:00Z	59.340763982	18.032726432	4687972
175	2010-10-01T17:12:53Z	59.3403572347	18.050558567	81551
175	2010-10-01T15:18:31Z	59.3395953167	18.0477025833	76377
175	2010-10-01T15:12:21Z	59.3387158854	18.0503547192	567496
175	2010-10-01T10:07:39Z	59.3374957644	18.0697417259	386844
175	2010-10-01T08:18:54Z	59.3374191634	18.0698490143	453464
175	2010-09-29T21:59:18Z	59.334644997	18.0534768105	76008
175	2010-09-29T18:45:04Z	59.3359236333	18.0530344667	149997
175	2010-09-29T18:38:22Z	59.3309348109	18.0592489243	74453
175	2010-09-29T08:21:07Z	59.3309348109	18.0592489243	74453
175	2010-09-28T18:02:18Z	59.3419711508	18.0695486069	373624
175	2010-09-28T17:33:02Z	59.3320238309	18.0557191372	79394
175	2010-09-27T13:14:18Z	59.3397335313	18.0353021622	289130
175	2010-09-27T12:54:11Z	59.3397488252	18.0594582418	907875
175	2010-09-25T13:26:13Z	59.3330963993	18.0690443516	76469
175	2010-09-25T12:58:01Z	59.3349952001	18.072810173	97431
175	2010-09-25T10:21:27Z	59.3369595539	18.0728316307	69098
175	2010-09-24T18:50:39Z	59.324469592	18.067989882	1488144
175	2010-09-24T13:28:50Z	59.3301577	18.0580794811	55033
175	2010-09-24T13:28:36Z	59.3321496952	18.0560517311	66094
175	2010-09-21T14:52:56Z	59.3321496952	18.0560517311	66094
175	2010-09-21T14:52:09Z	59.3301577	18.0580794811	55033
175	2010-09-21T11:10:14Z	59.3353453997	18.0553007126	81625
