0	2010-10-18T22:17:43Z	30.2691029532	-97.7493953705	420315
0	2010-10-17T23:42:03Z	30.2557309927	-97.7633857727	316637
0	2010-10-17T19:26:05Z	30.2634181234	-97.7575966669	16516
0	2010-10-16T18:50:42Z	30.2742918584	-97.7405226231	5535878
0	2010-10-12T23:58:03Z	30.261599404	-97.7585805953	15372
0	2010-10-12T22:02:11Z	30.2679095833	-97.7493124167	21714
0	2010-10-12T19:44:40Z	30.2691029532	-97.7493953705	420315
0	2010-10-12T15:57:20Z	30.2811204101	-97.7452111244	153505
0	2010-10-12T15:19:03Z	30.2691029532	-97.7493953705	420315
0	2010-10-06T23:25:34Z	30.2691029532	-97.7493953705	420315
0	2010-10-05T16:10:35Z	30.2691029532	-97.7493953705	420315
0	2010-10-04T14:46:01Z	30.2679095833	-97.7493124167	21714
0	2010-10-03T22:21:49Z	30.2448597206	-97.7571630478	18417
0	2010-10-02T01:48:43Z	30.2558143993	-97.7634179592	4256132
0	2010-10-01T14:36:39Z	30.2679095833	-97.7493124167	21714
0	2010-09-30T23:23:22Z	30.2643362697	-97.7410461251	211286
0	2010-09-27T14:52:01Z	30.2691029532	-97.7493953705	420315
0	2010-09-26T16:43:45Z	30.250617981	-97.7658996582	121955
0	2010-09-25T19:21:51Z	30.244761	-97.7489610333	25151
0	2010-09-25T02:00:54Z	30.3170157639	-97.7195692062	1145567
0	2010-09-24T21:32:13Z	30.2691029532	-97.7493953705	420315
0	2010-09-24T14:58:57Z	30.2679095833	-97.7493124167	21714
0	2010-09-22T23:33:37Z	30.265405691	-97.7477914095	46946
0	2010-09-22T22:24:27Z	30.2679095833	-97.7493124167	21714
0	2010-09-21T20:03:48Z	30.2679095833	-97.7493124167	21714
0	2010-09-21T02:17:22Z	30.2464607667	-97.7507881833	24276
0	2010-09-17T00:04:39Z	30.2698105017	-97.7489702462	3842712
0	2010-09-15T23:04:13Z	30.2691029532	-97.7493953705	420315
0	2010-09-08T16:58:19Z	30.2691029532	-97.7493953705	420315
0	2010-09-07T21:08:32Z	30.2691029532	-97.7493953705	420315
0	2010-09-07T16:12:49Z	30.2691029532	-97.7493953705	420315
0	2010-09-05T17:33:43Z	30.234214067	-97.757570733	1576090
0	2010-09-04T21:32:40Z	30.2448597206	-97.7571630478	18417
0	2010-09-04T03:14:33Z	30.2668906357	-97.7456858754	9223
0	2010-09-03T00:28:30Z	30.2686964002	-97.7456147969	9313
0	2010-09-01T22:36:33Z	30.3101526622	-97.7401578426	1067829
0	2010-09-01T01:08:15Z	30.2448597206	-97.7571630478	18417
0	2010-08-31T16:19:01Z	30.2691029532	-97.7493953705	420315
0	2010-08-30T20:57:25Z	30.2679095833	-97.7493124167	21714
0	2010-08-30T14:17:05Z	30.26485415	-97.7438453833	480992
0	2010-08-30T00:11:01Z	30.2509939667	-97.7489662167	9508
0	2010-08-28T22:27:57Z	30.2448597206	-97.7571630478	18417
0	2010-08-28T03:09:14Z	30.310911744	-97.742886739	2587606
0	2010-08-28T03:08:50Z	30.310959277	-97.74269296	2587024
0	2010-08-28T02:40:57Z	30.31104325	-97.74291515	11934
0	2010-08-28T01:12:11Z	30.244761	-97.7489610333	25151
0	2010-08-26T22:47:32Z	30.2662396721	-97.7459084988	9225
0	2010-08-26T14:11:36Z	30.26485415	-97.7438453833	480992
0	2010-08-26T00:09:46Z	30.2464607667	-97.7507881833	24276
0	2010-08-25T18:59:04Z	30.2691029532	-97.7493953705	420315
0	2010-08-24T17:33:20Z	30.2707337816	-97.7537029982	9241
0	2010-08-24T16:26:53Z	30.2691029532	-97.7493953705	420315
0	2010-08-23T14:45:49Z	30.2679095833	-97.7493124167	21714
0	2010-08-21T18:10:00Z	30.2448597206	-97.7571630478	18417
0	2010-08-18T01:56:15Z	30.2702114098	-97.7497132123	15478
0	2010-08-17T23:48:51Z	30.2493640765	-97.7494704723	11368
0	2010-08-17T21:46:15Z	30.2450661333	-97.7515263333	20922
0	2010-08-17T20:39:25Z	30.2691029532	-97.7493953705	420315
0	2010-08-14T22:18:19Z	30.2642977167	-97.73298025	15245
0	2010-08-14T16:27:11Z	30.272031012	-97.7541106939	140363
0	2010-08-13T18:10:47Z	30.2691029532	-97.7493953705	420315
0	2010-08-12T23:00:12Z	30.2691029532	-97.7493953705	420315
0	2010-08-12T15:50:54Z	30.2691029532	-97.7493953705	420315
0	2010-08-09T14:42:40Z	30.26485415	-97.7438453833	480992
0	2010-08-08T18:37:40Z	30.2510462058	-97.7493242919	15326
0	2010-08-07T01:06:43Z	30.265405691	-97.7477914095	46946
0	2010-08-06T22:29:22Z	30.2690658886	-97.7456724644	1038401
0	2010-08-05T23:01:21Z	30.2691029532	-97.7493953705	420315
0	2010-08-04T18:51:53Z	30.2691029532	-97.7493953705	420315
0	2010-08-04T14:51:55Z	30.2499093273	-97.7495319687	38046
0	2010-08-03T19:27:16Z	30.2679095833	-97.7493124167	21714
0	2010-08-03T01:08:34Z	30.2515346167	-97.7490263167	87899
0	2010-08-01T02:54:49Z	30.2509939667	-97.7489662167	9508
0	2010-07-31T16:53:09Z	30.2679095833	-97.7493124167	21714
0	2010-07-31T01:49:44Z	30.2510314833	-97.754092	49904
0	2010-07-29T23:59:07Z	30.2662396721	-97.7459084988	9225
0	2010-07-29T17:23:56Z	30.2707337816	-97.7537029982	9241
0	2010-07-21T02:01:23Z	30.2541414667	-97.7623172167	69230
0	2010-07-21T00:23:42Z	30.2541434833	-97.7623320667	232554
0	2010-07-18T17:19:32Z	30.3307521333	-97.73175715	14554
0	2010-07-18T02:22:38Z	30.2557309927	-97.7633857727	316637
0	2010-07-17T02:54:37Z	30.26406815	-97.7672601333	448862
0	2010-07-13T18:17:34Z	30.2691029532	-97.7493953705	420315
0	2010-07-12T22:14:34Z	30.2679095833	-97.7493124167	21714
0	2010-07-12T20:52:19Z	30.2691029532	-97.7493953705	420315
0	2010-07-11T16:07:19Z	30.2686964002	-97.7456147969	9313
0	2010-07-11T01:58:45Z	30.2506754911	-97.7495348454	10923
0	2010-07-10T00:40:50Z	30.263010098	-97.7250816461	316837
0	2010-07-09T15:49:21Z	30.2691029532	-97.7493953705	420315
0	2010-07-09T00:55:03Z	30.3170157639	-97.7195692062	1145567
0	2010-07-08T16:56:27Z	30.2811204101	-97.7452111244	153505
0	2010-07-07T17:40:19Z	30.269767797	-97.7482661605	78290
0	2010-07-05T01:06:29Z	30.2627183704	-97.7503716946	43073
0	2010-07-04T23:47:39Z	30.2545781333	-97.769175	33362
0	2010-07-03T17:32:46Z	30.2448597206	-97.7571630478	18417
0	2010-07-03T00:02:18Z	30.2835524458	-97.7225679159	160579
0	2010-07-02T17:51:31Z	30.27055195	-97.7483066333	18328
0	2010-06-29T14:52:50Z	30.26485415	-97.7438453833	480992
0	2010-06-28T20:15:22Z	30.2679095833	-97.7493124167	21714
0	2010-06-27T21:02:17Z	30.26406815	-97.7672601333	448862
0	2010-06-27T18:20:17Z	30.2510462058	-97.7493242919	15326
0	2010-06-27T01:06:11Z	30.2638859739	-97.7379798889	9382
0	2010-06-26T22:52:34Z	30.26175155	-97.7618140833	22071
0	2010-06-23T02:13:01Z	30.2510314833	-97.754092	49904
0	2010-06-22T02:22:27Z	30.2662396721	-97.7459084988	9225
0	2010-06-21T20:03:10Z	30.2679095833	-97.7493124167	21714
0	2010-06-21T13:27:02Z	30.2725313677	-97.7536225319	45331
0	2010-06-21T04:31:09Z	30.2541414667	-97.7623172167	69230
0	2010-06-20T01:32:26Z	30.26280055	-97.7250684167	123535
0	2010-06-18T19:05:50Z	30.2691029532	-97.7493953705	420315
0	2010-06-18T05:28:17Z	30.244761	-97.7489610333	25151
0	2010-06-17T16:35:00Z	30.2691029532	-97.7493953705	420315
